no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,month,day_of_month,day_of_year,week_of_month,week_of_year,day_of_week,year,is_wknd,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,lead_time_transf,type_of_meal_plan_Not Selected,type_of_meal_plan_other,room_type_reserved_Room_Type 4,room_type_reserved_other,market_segment_type_Online,market_segment_type_other,avg_price_per_room_mm,status
2,0,0,2,0,0,0,0,0,12,29,363,5,52,6,2018,1,4,0,0,0,0,0,0,-1.315514612291896,0,0,1,0,1,0,0.6380496559976069,0
2,0,2,1,0,0,0,0,1,10,1,274,1,40,1,2018,0,4,1,0,1,0,0,0,1.22854053438768,0,0,0,0,1,0,0.5369428656895004,1
2,0,2,3,0,0,0,0,1,5,12,132,2,19,6,2018,1,2,0,0,0,0,0,0,0.6337823531304649,0,0,0,0,1,0,0.4375112174693389,0
2,0,0,3,0,0,0,0,0,12,29,363,5,52,5,2017,1,4,0,0,0,0,0,0,0.9776959263617326,0,0,0,0,0,0,0.33413102004187856,0
1,0,0,1,0,1,0,4,1,9,14,257,2,37,5,2018,1,3,0,0,0,0,0,0,-0.9624117371999295,0,0,0,0,0,1,0.41788812443912654,0
2,0,2,5,0,0,0,0,0,5,13,133,2,19,7,2018,1,2,0,0,0,0,0,0,0.01435964032245719,0,0,1,0,1,0,0.678731678133413,1
2,0,1,4,1,0,0,0,1,6,1,152,1,22,5,2018,1,2,1,0,0,0,0,0,-0.8492925336098945,0,0,1,0,1,0,0.7519593179778641,0
2,0,0,4,0,0,0,0,0,4,5,95,1,14,4,2018,0,2,0,0,0,0,0,0,0.27867845636801436,0,0,0,0,1,0,0.41687107388573136,0
2,0,0,4,0,0,0,0,1,11,15,319,3,46,4,2018,0,4,0,0,0,0,0,0,-0.08197215961586785,1,0,0,0,1,0,0.3329344899790607,0
2,0,2,3,0,0,0,0,0,3,13,72,2,11,2,2018,0,1,0,0,0,0,0,0,0.2272686863786324,0,0,0,0,1,0,0.327849237212085,1
2,0,1,2,0,0,0,0,1,3,25,84,4,12,7,2018,1,1,0,0,0,0,0,0,0.3523410130874057,0,0,0,0,0,0,0.2743045169009871,0
2,0,2,1,0,0,0,0,0,10,30,303,5,44,2,2018,0,4,0,0,0,0,0,0,0.5318335994087854,0,0,0,0,0,0,0.3685312593478911,1
2,0,1,2,0,0,0,0,0,9,14,257,2,37,4,2017,0,3,0,0,0,0,0,0,0.88790005093872,0,0,0,0,0,0,0.4238707747532156,0
2,0,0,2,0,0,0,0,0,9,16,259,3,37,6,2017,1,3,0,0,0,0,0,0,-0.32223907214370695,0,0,0,0,1,0,0.4507927011666168,0
1,0,2,1,0,0,0,0,0,4,23,113,4,17,1,2018,0,2,0,0,0,0,0,0,-0.18669161192516484,0,0,0,0,0,0,0.39395752318276994,0
2,0,0,2,0,0,0,0,0,8,9,221,2,32,4,2018,0,3,0,0,0,0,0,0,0.5734498437695015,0,1,1,0,1,0,0.8761591384983546,1
2,0,2,4,0,0,0,0,3,9,25,268,4,39,2,2018,0,3,0,0,0,0,0,0,-0.7492897975185061,0,0,1,0,1,0,0.6464253664373316,0
1,0,0,2,0,0,0,0,1,11,11,315,2,45,7,2018,1,4,0,0,0,0,0,0,-0.09879618445483326,1,0,0,0,1,0,0.32695183966497154,1
2,0,0,3,0,0,0,0,2,8,2,214,1,31,4,2018,0,3,0,0,0,0,0,0,1.1296094883125278,0,0,1,0,1,0,0.5961711037989829,1
1,0,0,3,0,0,0,0,0,10,13,286,2,41,6,2018,1,4,0,0,0,0,0,0,-0.32223907214370695,0,0,0,0,0,0,0.4537840263236614,0
2,0,2,1,0,0,0,0,1,3,20,79,3,12,2,2018,0,1,0,0,0,0,0,0,0.6533708236790631,0,0,0,1,0,0,0.39395752318276994,0
2,0,2,5,0,0,0,0,1,4,30,120,5,18,1,2018,0,2,0,1,0,0,0,0,0.542347611939063,0,0,0,0,1,0,0.5423870774753214,0
1,0,1,0,0,0,0,0,0,1,4,4,1,1,4,2018,0,1,0,0,0,0,0,0,-1.985608868000325,0,0,0,0,1,0,0.26915943763087047,0
2,0,2,0,0,0,0,0,0,7,10,191,2,28,2,2018,0,3,0,0,0,0,0,0,-0.016919025529960222,1,0,0,0,1,0,0.504636553993419,1
2,0,1,3,0,0,0,0,1,8,22,234,4,34,3,2018,0,3,0,0,0,0,0,0,1.2959824482391158,0,0,0,0,1,0,0.5390367932994315,1
2,0,2,3,0,0,0,0,1,9,10,253,2,37,1,2018,0,3,0,0,0,0,0,0,0.5318335994087854,0,0,0,0,1,0,0.6984744241699072,0
2,1,2,3,0,0,0,0,0,4,10,100,2,15,2,2018,0,2,0,0,0,0,0,0,-0.6310097636957879,0,0,1,0,1,0,0.6049655997606939,1
2,0,2,3,0,0,0,0,0,2,27,58,4,9,2,2018,0,1,0,0,0,0,0,0,-0.8492925336098945,0,0,0,0,0,0,0.16302722105892908,0
1,0,0,3,0,0,0,0,0,5,3,123,1,18,4,2018,0,2,0,0,0,0,0,0,0.4336441821178606,0,1,0,0,0,0,0.45976667663775045,0
2,0,0,1,0,0,0,0,0,10,16,289,3,42,1,2017,0,4,0,0,0,0,0,0,1.22854053438768,0,0,0,0,0,0,0.30421776847143284,1
3,0,1,3,0,0,0,0,0,12,26,360,4,52,3,2018,0,4,0,0,0,0,0,0,1.7417704357674768,0,0,1,0,1,0,0.5109183368232126,0
2,2,1,4,0,0,0,0,0,11,2,306,1,44,5,2018,1,4,0,0,0,0,0,0,0.18737723416663243,0,0,0,1,1,0,0.8718516302722105,1
2,0,2,3,0,0,0,0,2,10,3,276,1,40,2,2017,0,4,0,0,0,0,0,0,-0.016919025529960222,0,0,0,0,1,0,0.3290457672749028,0
3,0,2,5,0,0,0,0,1,6,28,179,4,26,4,2018,0,2,0,0,0,0,0,0,0.9456037405444893,0,0,1,0,1,0,0.620341011067903,0
1,0,0,1,0,0,0,0,0,3,4,63,1,9,7,2018,1,1,0,0,0,0,0,0,-0.718282431575302,0,0,0,0,1,0,0.39395752318276994,1
2,0,1,0,0,0,0,0,1,5,8,128,2,19,2,2018,0,2,0,0,0,0,0,0,-1.7911413536931085,1,0,0,0,1,0,0.41788812443912654,0
2,0,2,2,0,0,0,0,2,11,20,324,3,47,2,2018,0,4,0,0,0,0,0,0,-1.985608868000325,0,0,0,0,1,0,0.43212683218665865,0
2,0,2,1,0,0,0,0,1,7,16,197,3,29,1,2018,0,3,0,0,0,0,0,0,0.7928762038744863,0,0,1,0,1,0,0.5961711037989829,1
1,0,0,2,0,0,0,0,0,9,9,252,2,36,6,2017,1,3,0,0,0,0,0,0,0.41088672526963577,0,0,0,0,0,1,0.4238707747532156,0
2,0,1,5,0,0,0,0,2,9,1,244,1,35,5,2017,1,3,1,0,0,0,0,0,-0.6882827749845334,0,0,0,0,1,0,0.5136105294645528,0
2,0,0,3,0,0,0,0,1,10,15,288,3,41,7,2017,1,4,0,0,0,0,0,0,-0.38581815924377755,0,0,0,0,1,0,0.6332635357463355,0
3,0,2,5,0,0,0,0,1,4,21,111,3,16,6,2018,1,2,0,0,0,0,0,0,-0.26214118630559197,0,0,1,0,1,0,0.6969189350882439,0
2,0,0,2,0,0,0,0,0,9,29,272,5,39,5,2017,1,3,0,0,0,0,0,0,0.18737723416663243,0,0,0,0,0,0,0.2743045169009871,0
2,0,1,3,0,0,0,0,0,10,3,276,1,40,3,2018,0,4,0,0,0,0,0,0,1.8389977382003055,0,0,0,0,0,0,0.48369727789410705,1
2,0,2,2,0,0,0,0,0,1,16,16,3,3,2,2018,0,1,0,0,0,0,0,0,-0.814687796711879,1,0,0,0,1,0,0.2743045169009871,0
2,1,2,4,0,0,0,0,1,8,20,232,3,34,1,2018,0,3,0,0,0,0,0,0,0.7106798152491427,0,0,1,0,1,0,0.8743643434041279,0
2,0,0,1,0,0,0,0,0,4,6,96,1,14,5,2018,1,2,0,0,0,0,0,0,-0.0011810930312185599,0,1,0,0,0,0,0.5076278791504636,0
1,0,2,4,0,0,0,0,0,6,12,163,2,24,2,2018,0,2,0,0,0,0,0,0,0.20080761516801926,0,0,0,0,0,0,0.6033502841758899,1
3,0,2,5,0,0,0,0,1,2,19,50,3,8,1,2018,0,1,0,0,0,0,0,0,-0.7813917674178052,0,0,1,0,1,0,0.6631767873167812,0
3,0,1,2,0,0,0,0,0,3,25,84,4,12,7,2018,1,1,0,0,0,0,0,0,1.0928757881198847,0,1,0,0,0,0,0.6631767873167812,1
2,0,2,3,0,0,0,0,1,7,31,212,5,31,2,2018,0,3,0,1,0,0,0,0,-0.24280505582449466,0,0,0,1,0,0,0.8363745139096618,0
1,0,1,2,0,0,0,0,1,4,18,108,3,16,3,2018,0,2,0,0,0,0,0,0,0.4560457404498526,0,0,0,0,1,0,0.42925516003589587,1
2,0,2,2,1,0,0,0,1,7,1,182,1,26,7,2018,1,3,1,0,1,0,0,0,1.0324200579547071,0,0,0,0,1,0,0.443015255758301,0
2,0,2,1,0,0,0,0,2,11,12,316,2,46,1,2018,0,4,0,0,0,0,0,0,-0.7813917674178052,0,0,1,0,1,0,0.5993419084654501,0
2,0,0,4,0,0,0,0,0,4,19,109,3,16,4,2018,0,2,0,0,0,0,0,0,0.16009996351369138,0,0,1,0,1,0,0.5566856117259945,0
1,0,0,2,0,0,0,0,0,6,24,175,4,25,7,2018,1,2,0,0,0,0,0,0,1.3091737475690068,0,0,0,0,0,0,0.4537840263236614,0
3,0,2,0,0,0,0,0,1,10,30,303,5,44,2,2018,0,4,0,0,0,0,0,0,1.165583720632765,0,0,1,0,1,0,0.6230930302123839,1
2,0,0,2,0,0,0,0,3,9,28,271,4,39,5,2018,1,3,0,0,0,0,0,0,-0.6592144155975896,1,0,0,0,1,0,0.6571941370026921,0
2,1,0,3,0,0,0,0,0,12,8,342,2,49,6,2018,1,4,0,0,0,0,0,0,0.41088672526963577,0,0,0,0,1,0,0.6153155848040681,1
2,0,0,1,0,0,0,0,3,8,20,232,3,34,1,2018,0,3,0,0,0,0,0,0,-1.6566898309690214,0,0,0,0,1,0,0.7230032904576726,0
2,0,1,0,1,0,0,0,0,2,28,59,4,9,3,2018,0,1,0,1,0,0,0,0,-0.016919025529960222,1,0,0,0,1,0,0.4089141489679928,0
1,0,1,2,0,0,0,0,0,9,4,247,1,36,1,2017,0,3,0,0,0,0,0,0,1.4785877548803905,0,0,0,0,0,0,0.3441220460664074,0
2,0,1,2,0,0,0,0,0,4,18,108,3,16,3,2018,0,2,0,0,0,0,0,0,0.27867845636801436,1,0,0,0,0,0,0.31767873167813343,0
2,0,0,1,0,0,0,0,1,8,12,224,2,32,6,2017,1,3,0,0,0,0,0,0,0.6337823531304649,0,0,0,1,1,0,0.34310499551301227,0
2,0,2,1,0,0,0,0,0,12,3,337,1,49,1,2018,0,4,0,0,0,0,0,0,1.767811692331185,0,0,0,0,0,0,0.3538737660783727,0
2,0,0,2,0,0,0,0,2,9,9,252,2,36,6,2017,1,3,0,0,0,0,0,0,-0.885339194262977,0,0,0,0,1,0,0.5136105294645528,0
1,0,0,2,0,0,0,0,0,10,15,288,3,41,7,2017,1,4,0,0,0,0,0,0,-0.9624117371999295,0,0,0,0,0,0,0.48369727789410705,0
1,0,0,1,0,0,0,0,1,11,3,307,1,44,6,2018,1,4,0,0,0,0,0,0,-0.9624117371999295,0,0,0,0,1,0,0.5554890816631767,1
1,0,0,1,0,0,0,0,0,8,24,236,4,34,5,2018,1,3,0,0,0,0,0,0,-1.985608868000325,1,0,0,0,1,0,0.37116362548609033,0
2,0,0,1,0,0,0,0,1,6,1,152,1,22,5,2018,1,2,1,0,0,0,0,0,-0.3018428446569174,1,0,0,0,1,0,0.41848638947053535,0
2,0,0,1,0,0,0,0,3,9,17,260,3,37,7,2017,1,3,0,0,0,0,0,0,-0.9229839521930266,1,0,1,0,1,0,0.5734370326054441,0
1,0,0,2,0,0,0,0,0,11,20,324,3,47,1,2017,0,4,0,0,0,0,0,0,-0.43039835822982425,0,0,0,0,0,0,0.32216571941370026,0
1,0,0,1,0,0,0,0,0,12,13,347,2,50,4,2018,0,4,0,0,0,0,0,0,-1.315514612291896,0,0,0,0,0,1,0.3580616212982351,0
2,0,2,2,0,0,0,0,0,4,8,98,2,14,7,2018,1,2,0,0,0,0,0,0,0.38775923743333485,0,0,0,0,1,0,0.4295542925516003,1
1,0,0,1,0,0,0,0,0,6,15,166,3,24,5,2018,1,2,0,0,0,0,0,0,-0.6592144155975896,0,0,0,0,1,0,0.6024528866287764,1
1,0,0,1,0,0,0,0,1,10,25,298,4,43,4,2018,0,4,0,0,0,0,0,0,-1.6566898309690214,1,0,0,0,1,0,0.3921627280885432,0
3,0,2,2,0,0,0,0,0,7,10,191,2,28,2,2018,0,3,0,0,0,0,0,0,-0.08197215961586785,0,0,1,0,1,0,0.7361651211486687,0
1,0,0,1,0,0,0,0,2,9,15,258,3,37,6,2018,1,3,0,0,0,0,0,0,-1.5506363990851626,0,0,0,0,1,0,0.8366736464253663,0
3,0,2,0,0,0,0,0,2,8,21,233,3,34,2,2018,0,3,0,0,0,0,0,0,-0.09879618445483326,0,0,1,0,1,0,0.8923122943463955,0
2,0,2,2,0,0,0,0,1,10,9,282,2,41,2,2018,0,4,0,0,0,0,0,0,1.4114192963029886,0,0,0,0,1,0,0.33550702961411905,0
1,0,2,2,0,0,0,0,0,7,15,196,3,28,7,2018,1,3,0,0,0,0,0,0,0.9856234979776924,0,0,0,0,1,0,0.41938378701764883,0
2,0,0,4,0,0,0,0,0,12,7,341,1,49,5,2018,1,4,0,0,0,0,0,0,-0.3642076811062532,0,0,0,0,0,0,0.29225246784325454,0
2,0,1,2,0,0,0,0,0,7,25,206,4,30,3,2018,0,3,0,0,0,0,0,0,1.0854344172876205,1,0,0,0,1,0,0.4507927011666168,1
2,0,0,3,0,0,0,0,0,5,4,124,1,18,5,2018,1,2,0,0,0,0,0,0,0.5938303814077687,0,0,0,0,0,0,0.3640442716123243,0
2,0,0,4,0,0,0,0,2,11,1,305,1,44,4,2018,0,4,1,0,0,0,0,0,-0.13317219945353223,0,0,0,0,1,0,0.4346395453185761,0
2,0,0,1,0,1,11,5,0,1,15,15,3,3,1,2018,0,1,0,0,0,0,0,0,-1.985608868000325,1,0,0,0,1,0,0.33413102004187856,0
3,0,0,4,0,0,0,0,0,9,14,257,2,37,5,2018,1,3,0,0,0,0,0,0,0.2660077731103278,0,0,1,0,1,0,0.8923122943463955,0
2,0,2,2,0,0,0,0,0,11,25,329,4,47,7,2018,1,4,0,0,0,0,0,0,0.17380918295558018,0,0,0,0,0,0,0.33413102004187856,0
2,0,2,1,0,0,0,0,0,4,9,99,2,15,1,2018,0,2,0,0,0,0,0,0,0.316001044031059,0,0,0,0,1,0,0.4615614717319772,0
1,0,0,2,0,0,0,0,0,5,19,139,3,20,6,2018,1,2,0,0,0,0,0,0,-0.5257167383027416,0,0,0,0,0,1,0.4537840263236614,1
2,0,2,5,0,0,0,0,2,10,3,276,1,40,2,2017,0,4,0,0,0,0,0,0,-0.4534162547522294,0,0,0,0,1,0,0.5015854023332336,1
2,0,0,5,0,0,0,0,0,2,23,54,4,8,5,2018,1,1,0,0,0,0,0,0,-0.18669161192516484,0,0,0,1,1,0,0.33670355967693694,1
1,0,0,3,0,0,0,0,1,11,8,312,2,45,4,2018,0,4,0,0,0,0,0,0,-0.9229839521930266,1,0,0,0,1,0,0.6685611725994615,0
2,0,0,2,0,0,0,0,2,10,28,301,4,43,7,2018,1,4,0,0,0,0,0,0,-0.3430212391179341,1,0,0,0,1,0,0.5375411307209093,0
3,0,1,5,0,0,0,0,0,9,20,263,3,38,4,2018,0,3,0,0,0,0,0,0,0.7659511680124533,0,0,1,0,1,0,0.8546215973676338,1
2,0,1,3,0,0,0,0,1,11,14,318,2,46,3,2018,0,4,0,0,0,0,0,0,-0.04901170578684722,0,0,0,0,0,0,0.33413102004187856,0
1,0,0,2,0,0,0,0,0,6,15,166,3,24,5,2018,1,2,0,0,0,0,0,0,1.2826945029096373,0,0,0,0,0,0,0.6631767873167812,1
2,0,0,2,0,0,0,0,1,9,16,259,3,37,7,2018,1,3,0,0,0,0,0,0,1.8439888333296315,0,1,0,0,1,0,0.5854023332336225,1
2,0,2,6,0,0,0,0,2,7,8,189,2,27,7,2018,1,3,0,0,0,0,0,0,0.6238927853334811,0,0,0,0,0,0,0.31767873167813343,0
2,1,2,5,0,0,0,0,1,10,22,295,4,43,1,2018,0,4,0,0,0,0,0,0,0.4890096334269794,0,1,1,0,1,0,0.786180077774454,1
1,0,1,2,0,0,0,0,0,9,4,247,1,36,1,2017,0,3,0,0,0,0,0,0,1.4785877548803905,0,0,0,0,0,0,0.3441220460664074,0
2,0,0,3,0,0,0,0,1,1,21,21,3,3,7,2018,1,1,0,0,0,0,0,0,-0.814687796711879,1,0,0,0,1,0,0.3460963206700568,0
1,0,0,4,0,0,0,0,1,12,14,348,2,50,5,2018,1,4,0,0,0,0,0,0,-0.32223907214370695,0,0,0,0,1,0,0.3329344899790607,0
2,0,0,2,1,0,0,0,1,7,22,203,4,29,7,2018,1,3,0,0,0,0,0,0,1.2760137438200096,1,0,0,0,1,0,0.4507927011666168,1
2,0,1,3,0,0,0,0,0,8,17,229,3,33,4,2017,0,3,0,0,0,0,0,0,-1.6566898309690214,0,0,0,0,0,1,0.477714627580018,1
2,0,0,3,0,0,0,0,2,11,17,321,3,46,6,2018,1,4,0,0,0,0,0,0,0.029709101772752107,1,0,0,0,1,0,0.35925815136105294,0
1,0,0,3,0,0,0,0,1,9,29,272,5,39,6,2018,1,3,0,0,0,0,0,0,-1.985608868000325,0,0,1,0,1,0,0.8297935985641638,0
2,0,2,7,0,0,0,0,0,3,22,81,4,12,4,2018,0,1,0,0,0,0,0,0,-1.2531952897202767,0,0,1,0,1,0,0.8320071791803768,1
2,0,0,1,0,0,0,0,0,10,12,285,2,41,5,2018,1,4,0,0,0,0,0,0,1.2558216329019876,1,0,0,0,1,0,0.4723302422973377,1
2,0,0,3,0,0,0,0,1,3,22,81,4,12,4,2018,0,1,0,0,0,0,0,0,-0.0011810930312185599,0,0,0,0,1,0,0.477714627580018,1
2,0,0,4,0,0,0,0,0,7,12,193,2,28,4,2018,0,3,0,0,0,0,0,0,1.367383066446052,0,0,0,1,1,0,0.37493269518396644,1
2,0,0,1,0,0,0,0,0,1,12,12,2,2,5,2018,1,1,0,0,0,0,0,0,-1.047549579600935,0,0,0,0,1,0,0.30182470834579717,0
2,0,1,3,0,0,0,0,1,5,16,136,3,20,3,2018,0,2,0,0,0,0,0,0,1.0477357402356329,0,0,0,0,1,0,0.3435836075381394,0
2,0,2,4,0,0,0,0,1,8,11,223,2,32,6,2018,1,3,0,0,0,0,0,0,0.8453999950464618,0,0,0,0,1,0,0.5692491773855817,0
2,0,1,2,0,0,0,0,0,9,14,257,2,37,4,2017,0,3,0,0,0,0,0,0,0.88790005093872,0,0,0,0,0,0,0.4238707747532156,0
2,0,1,2,0,0,0,0,0,3,25,84,4,12,7,2018,1,1,0,0,0,0,0,0,1.0928757881198847,0,1,0,0,1,0,0.6631767873167812,1
2,2,0,1,0,0,0,0,3,7,29,210,5,30,7,2018,1,3,0,0,0,0,0,0,-0.6036087123507768,0,0,0,1,1,0,0.9682919533353274,0
2,0,2,3,0,0,0,0,2,10,16,289,3,42,2,2018,0,4,0,0,0,0,0,0,1.242233058484495,0,0,0,0,1,0,0.30685013460963206,0
2,0,0,4,0,0,0,0,2,8,19,231,3,33,6,2017,1,3,0,0,0,0,0,0,1.2078025310196427,0,0,0,0,1,0,0.34310499551301227,0
1,0,2,1,0,0,0,0,0,2,28,59,4,9,3,2018,0,1,0,1,0,0,0,0,0.7200283747713166,0,0,0,0,0,0,0.3760095722405025,0
2,0,0,1,0,0,0,0,3,9,7,250,1,36,5,2018,1,3,0,0,0,0,0,0,0.029709101772752107,1,0,0,0,1,0,0.40771761890517494,0
3,0,1,2,0,0,0,0,2,4,11,101,2,15,3,2018,0,2,0,0,0,0,0,0,0.316001044031059,0,0,1,0,1,0,0.6553993419084653,0
3,1,3,5,0,0,0,0,3,8,22,234,4,34,3,2018,0,3,0,0,0,0,0,0,-0.26214118630559197,0,0,0,1,0,1,0.9846844151959318,0
2,0,1,2,0,0,0,0,0,8,5,217,1,31,7,2018,1,3,0,0,0,0,0,0,0.6533708236790631,1,0,0,0,1,0,0.48668860305115164,1
2,0,0,2,0,0,0,0,0,4,5,95,1,14,4,2018,0,2,0,0,0,0,0,0,0.7568733526288431,0,0,0,0,0,0,0.31020041878552196,0
2,0,0,4,0,0,0,0,0,9,9,252,2,36,6,2017,1,3,0,0,0,0,0,0,-1.2531952897202767,0,0,0,0,0,0,0.21298235118157344,0
2,0,1,1,0,0,0,0,2,8,22,234,4,34,3,2018,0,3,0,0,0,0,0,0,-0.9624117371999295,0,0,1,0,1,0,0.8187256954830989,0
2,0,2,5,0,0,0,0,0,8,3,215,1,31,5,2018,1,3,0,0,0,0,0,0,1.2693081639447708,0,0,1,0,1,0,0.5566856117259945,1
1,0,0,2,0,0,0,0,0,6,24,175,4,25,7,2018,1,2,0,0,0,0,0,0,1.736521529734345,0,1,0,0,0,0,0.4059228238109482,0
1,0,0,2,0,0,0,0,0,7,17,198,3,29,1,2017,0,3,0,0,0,0,0,0,1.7781349138788256,0,1,0,0,0,0,0.4059228238109482,0
2,0,1,3,0,0,0,0,0,5,30,150,5,22,3,2018,0,2,0,0,0,0,0,0,-0.7813917674178052,0,0,0,0,1,0,0.4880646126233921,0
2,0,0,3,0,0,0,0,1,11,26,330,4,47,7,2017,1,4,0,0,0,0,0,0,0.47810469314085197,0,0,0,0,0,0,0.1790008973975471,0
2,0,2,1,0,0,0,0,0,8,15,227,3,33,2,2017,0,3,0,0,0,0,0,0,0.8539895577433687,0,1,0,0,1,0,0.4507927011666168,1
2,0,0,1,0,0,0,0,2,9,9,252,2,36,7,2018,1,3,0,0,0,0,0,0,-0.5010442920420968,1,0,0,0,1,0,0.7170206401435835,0
1,0,1,0,0,0,0,0,0,10,10,283,2,41,3,2018,0,4,0,0,0,0,0,0,0.6727116092950133,0,0,0,1,0,0,0.6033502841758899,1
2,2,1,1,0,0,0,0,2,6,27,178,4,26,3,2018,0,2,0,0,0,0,0,0,0.0448729401356539,0,0,0,1,1,0,0.9676936883039184,0
2,0,2,2,0,0,0,0,3,4,17,107,3,16,2,2018,0,2,0,0,0,0,0,0,0.5105779282303068,0,0,0,0,1,0,0.40412802871672154,0
3,0,0,2,0,0,0,0,3,9,16,259,3,37,7,2018,1,3,0,0,0,0,0,0,0.6727116092950133,0,0,1,0,1,0,0.8923122943463955,0
2,0,3,6,0,0,0,0,3,7,18,199,3,29,3,2018,0,3,0,0,0,0,0,0,0.6039178635303322,0,0,1,0,1,0,0.6081364044271611,0
2,0,2,2,0,0,0,0,1,7,8,189,2,27,7,2018,1,3,0,0,0,0,0,0,1.1368638574377634,0,0,0,0,1,0,0.5185761292252467,1
3,0,2,1,0,0,0,0,0,8,28,240,4,35,2,2018,0,3,0,0,0,0,0,0,1.3352731563324587,0,0,1,0,1,0,0.6553993419084653,1
1,0,2,4,0,0,0,0,0,7,6,187,1,27,5,2018,1,3,0,0,0,0,0,0,1.6285319695210683,0,0,0,0,0,0,0.5435237810349984,1
2,0,1,2,0,0,0,0,1,10,21,294,3,42,7,2018,1,4,0,0,0,0,0,0,-0.1158600232696961,0,0,0,0,0,0,0.39694884833981453,0
2,0,0,3,0,0,0,0,0,9,17,260,3,37,7,2017,1,3,0,0,0,0,0,0,-0.3642076811062532,0,0,1,0,0,0,0.4657493269518396,0
2,0,0,3,0,0,0,0,0,10,13,286,2,41,6,2018,1,4,0,0,0,0,0,0,-0.32223907214370695,0,0,0,0,0,0,0.5136105294645528,0
2,1,2,7,0,0,0,0,0,7,13,194,2,28,5,2018,1,3,0,0,0,0,0,0,0.9211207587548557,0,0,0,0,1,0,0.4054442117858211,1
2,0,1,1,0,0,0,0,0,4,18,108,3,16,3,2018,0,2,0,0,0,0,0,0,-0.04901170578684722,1,0,0,0,1,0,0.39694884833981453,0
2,0,0,4,0,0,0,0,0,10,7,280,1,40,6,2017,1,4,0,0,0,0,0,0,0.47810469314085197,0,0,0,0,0,0,0.30421776847143284,0
2,0,0,3,0,0,0,0,0,6,7,158,1,23,4,2018,0,2,0,0,0,0,0,0,1.4422483457000417,0,0,0,0,0,0,0.6631767873167812,1
2,0,2,0,0,1,1,0,0,9,20,263,3,38,3,2017,0,3,0,0,0,0,0,0,-1.46168706701608,0,0,0,0,0,1,0.48369727789410705,0
2,0,0,3,0,0,0,0,3,10,4,277,1,40,4,2018,0,4,0,0,0,0,0,0,0.9935137594962448,0,0,0,0,1,0,0.5961711037989829,0
2,0,2,1,0,0,0,0,0,4,24,114,4,17,2,2018,0,2,0,0,0,0,0,0,0.9617271095673781,0,0,0,0,0,0,0.31020041878552196,0
2,0,0,2,0,1,1,0,0,9,30,273,5,39,6,2017,1,3,0,1,0,1,0,0,-1.985608868000325,0,0,0,0,0,0,0.4992521687107388,0
2,0,0,1,0,0,0,0,1,11,5,309,1,45,1,2018,0,4,0,0,0,0,0,0,-1.0938593953815183,0,0,0,0,1,0,0.6631767873167812,1
2,1,0,1,0,0,0,0,2,8,17,229,3,33,5,2018,1,3,0,0,0,0,0,0,1.2558216329019876,0,1,0,0,1,0,0.8680825605743343,1
2,0,0,2,0,0,0,0,0,4,15,105,3,15,7,2018,1,2,0,0,0,0,0,0,0.7749771055739592,0,0,0,0,0,0,0.39395752318276994,0
2,0,0,3,0,0,0,0,0,4,20,110,3,16,5,2018,1,2,0,0,0,0,0,0,-1.1960679773682705,0,0,0,0,0,0,0.4537840263236614,0
2,0,2,2,0,0,0,0,2,9,13,256,2,37,3,2017,0,3,0,0,0,0,0,0,-0.28181550937806576,0,0,0,0,1,0,0.4507927011666168,0
1,0,0,1,0,0,0,0,0,2,19,50,3,8,1,2018,0,1,0,0,0,0,0,0,0.5527874866365081,0,0,0,0,0,1,0.3700269219264134,0
2,0,0,3,0,0,0,0,1,3,8,67,2,10,4,2018,0,1,0,0,0,0,0,0,-1.6566898309690214,0,0,0,0,1,0,0.4298534250673048,0
2,0,1,3,0,0,0,0,1,9,5,248,1,36,3,2018,0,3,0,0,0,0,0,0,-0.5257167383027416,0,0,0,0,1,0,0.5809153454980556,0
1,0,0,3,0,0,0,0,0,6,14,165,2,24,4,2018,0,2,0,0,0,0,0,0,0.2272686863786324,0,0,0,0,0,0,0.6033502841758899,0
2,0,0,2,0,0,0,0,2,11,25,329,4,47,7,2018,1,4,0,0,0,0,0,0,0.32822041283628217,0,0,1,0,1,0,0.567454382291355,0
2,0,1,2,0,0,0,0,2,10,31,304,5,44,3,2018,0,4,0,1,0,0,0,0,0.4223108037762752,0,0,0,0,1,0,0.30140592282381096,0
1,0,1,2,0,0,0,0,0,9,19,262,3,38,3,2018,0,3,0,0,0,0,0,0,1.398943745110604,0,0,0,1,0,1,0.5195931797786418,1
2,0,2,2,0,0,0,0,0,10,30,303,5,44,2,2018,0,4,0,0,0,0,0,0,0.5836747532510416,1,0,0,0,1,0,0.36195034400239307,1
2,0,0,3,0,0,0,0,0,11,23,327,4,47,5,2018,1,4,0,0,0,0,0,0,0.059856543429081754,1,0,0,0,1,0,0.35925815136105294,1
2,0,2,1,0,0,0,0,0,8,8,220,2,32,2,2017,0,3,0,0,0,0,0,0,0.7928762038744863,0,1,0,0,0,0,0.4507927011666168,0
2,0,0,2,0,0,0,0,0,11,18,322,3,46,7,2018,1,4,0,0,0,0,0,0,0.34033298550901775,1,0,0,0,1,0,0.26449297038588093,1
