no_of_weekend_nights,year,market_segment_type_Online,day_of_week,market_segment_type_other,no_of_special_requests,required_car_parking_space,avg_price_per_room_mm,repeated_guest,type_of_meal_plan_Not Selected,lead_time_transf,is_wknd
2,2018,0,3,0,0,0,0.2743045169009871,0,0,-0.2428050558244946,0
0,2018,1,6,0,1,0,0.6984744241699072,0,0,-0.3430212391179341,1
1,2017,0,3,0,0,0,0.3161830690996111,0,0,-1.047549579600935,0
0,2018,1,4,0,1,0,0.671552497756506,0,0,0.0448729401356539,0
1,2018,0,7,0,0,0,0.4537840263236614,0,0,1.7781349138788256,1
2,2018,1,7,0,1,0,0.3329344899790607,0,1,-0.3222390721437069,1
0,2018,1,2,0,1,0,0.365839066706551,0,0,-0.3018428446569174,0
0,2018,1,7,0,1,0,0.6553993419084653,0,0,1.5949470667112724,1
1,2018,1,3,0,1,0,0.5907867185163027,0,0,-0.4769549814758576,0
0,2018,1,6,0,1,0,0.4423571642237511,0,0,1.3157336877091237,1
0,2018,1,7,0,1,0,0.7768471432844749,0,1,-1.985608868000325,1
2,2017,1,2,0,2,0,0.3754113072090936,0,0,0.0893033890257622,0
0,2018,1,7,0,2,0,0.6392461860604247,0,0,0.0297091017727521,1
0,2018,1,2,0,1,0,0.3700269219264134,0,1,-1.7911413536931085,0
0,2017,0,5,0,1,0,0.2324259647023631,0,0,-1.2531952897202767,1
1,2018,1,1,0,1,0,0.7253963505833083,0,0,-0.1331721994535322,0
1,2018,0,2,0,0,0,0.3939575231827699,0,0,-1.0038440334366296,0
1,2018,1,4,0,1,0,0.272150762787915,0,0,-0.2818155093780657,0
0,2018,0,6,1,0,0,0.3580616212982351,0,0,-0.0011810930312185,1
0,2018,0,6,0,0,0,0.3879748728686807,0,1,-0.9624117371999296,1
1,2018,1,5,0,0,0,0.5312593478911157,0,0,0.9374829467617386,1
1,2018,0,2,0,0,0,0.3640442716123243,0,0,-0.814687796711879,0
0,2018,1,7,0,0,0,0.4178881244391265,0,0,-1.384355375311487,1
2,2018,1,1,0,1,0,0.6995513012264433,0,0,-0.2818155093780657,0
2,2018,1,6,0,1,0,0.6769368830391863,0,0,0.3282204128362821,1
2,2018,0,4,1,0,0,0.4537840263236614,0,0,-1.985608868000325,0
0,2018,0,6,0,0,0,0.4238707747532156,0,0,1.8736840419339569,1
2,2018,1,2,0,0,0,0.6033502841758899,0,0,0.2008076151680192,0
2,2018,1,2,0,1,0,0.6024528866287764,0,0,1.543455633803681,0
2,2018,0,1,0,0,0,0.3341310200418785,0,0,0.7106798152491427,0
1,2018,1,3,0,1,0,0.2509123541728986,0,1,0.6139383056034631,0
0,2018,1,5,0,0,0,0.5441220460664073,0,0,0.6039178635303322,1
1,2018,0,4,1,0,0,0.2802871672150763,1,0,-1.6566898309690214,0
2,2018,0,5,0,0,0,0.4238707747532156,0,0,1.0854344172876205,1
2,2018,1,7,0,0,0,0.352078970984146,0,0,1.7522273360073262,1
0,2018,1,6,0,0,0,0.5734370326054441,0,0,1.8736840419339569,1
2,2017,1,5,0,0,0,0.6759198324857911,0,0,-1.5506363990851626,1
2,2018,1,1,0,1,0,0.6774753215674542,0,0,-1.047549579600935,0
0,2018,1,4,0,0,0,0.6631767873167812,0,0,1.4422483457000417,0
0,2018,1,6,0,1,0,0.7110379898294944,0,0,-0.885339194262977,1
0,2018,1,5,0,1,0,0.720011965300628,0,0,1.2558216329019876,1
1,2018,1,7,0,0,0,0.8765779240203408,0,0,-0.885339194262977,1
2,2018,1,2,0,0,0,0.4193837870176488,0,1,0.8105762067872547,0
2,2018,1,7,0,1,0,0.3329344899790607,0,1,0.2786784563680143,1
1,2018,1,3,0,0,1,0.4178881244391265,0,1,-1.315514612291896,0
1,2018,1,2,0,2,0,0.5315584804068202,0,1,0.7293212132215994,0
1,2017,1,1,0,2,0,0.3592581513610529,0,0,-0.0490117057868472,0
2,2018,1,2,0,1,0,0.824708345797188,0,0,-1.1431884582559426,0
0,2017,0,1,0,0,0,0.5315584804068202,0,0,1.4785877548803903,0
1,2018,1,4,0,0,0,0.7038588094525875,0,0,0.132243302045638,0
1,2017,1,6,0,0,0,0.5972479808555189,0,0,-0.6592144155975896,1
0,2018,1,4,0,0,0,0.5692491773855817,0,0,0.8710332127543804,0
1,2018,1,3,0,0,0,0.6634759198324858,0,0,1.328783188487227,0
0,2018,1,7,0,0,0,0.7644032306311694,0,0,0.8367644897724941,1
1,2017,0,4,0,0,0,0.3441220460664074,0,0,1.6886516700477645,0
0,2017,1,7,0,1,0,0.4059228238109482,0,0,-0.5257167383027416,1
0,2018,1,1,0,1,0,0.3969488483398145,0,1,1.622974400452564,0
0,2018,1,5,0,1,0,0.5871971283278491,0,0,-0.4534162547522294,1
2,2017,1,1,0,3,0,0.3431049955130122,0,0,1.4051919692151056,0
0,2018,1,4,0,0,0,0.4830990128626982,0,0,-0.1331721994535322,0
0,2018,0,7,0,0,0,0.3341310200418785,0,0,1.7417704357674768,1
0,2018,1,6,0,2,0,0.9742746036494164,0,0,-1.985608868000325,1
0,2018,0,7,0,0,0,0.4537840263236614,0,0,1.3091737475690068,1
0,2017,0,7,0,0,0,0.483697277894107,0,0,-0.9624117371999296,1
1,2017,1,1,0,3,0,0.5774454083158839,0,0,-1.1960679773682703,0
2,2018,1,1,0,1,0,0.7253963505833083,0,0,-0.2428050558244946,0
0,2018,1,5,0,0,0,0.9862399042775948,0,0,-1.315514612291896,1
0,2018,1,4,0,3,0,0.6278791504636553,0,0,-0.2050928380971673,0
0,2018,1,6,0,1,0,0.4292551600358958,0,0,0.0448729401356539,1
0,2018,1,6,0,0,0,0.7995812144780137,0,0,-0.3858181592437775,1
1,2018,1,5,0,1,0,0.6075381393957523,0,0,-0.3018428446569174,1
1,2018,0,3,1,0,1,0.5076278791504636,0,0,-1.0938593953815183,0
2,2018,1,2,0,2,0,0.3044570744839964,0,1,0.8710332127543804,0
0,2018,1,4,0,1,0,0.6392461860604247,0,0,0.132243302045638,0
1,2018,1,6,0,0,0,0.7110379898294944,0,0,-1.0938593953815183,1
1,2018,0,7,0,0,0,0.4238707747532156,0,0,0.7659511680124533,1
1,2018,1,7,0,1,0,0.3592581513610529,0,1,-0.1507417285742625,1
0,2017,0,6,0,0,0,0.3042177684714328,0,0,-1.6566898309690214,1
0,2018,0,5,0,0,0,0.3640442716123243,0,0,1.0169649044655895,1
1,2018,1,3,0,1,0,0.5800179479509422,0,1,-0.4078740168023441,0
0,2018,0,5,0,0,0,0.5854023332336225,0,0,1.8932465238917504,1
2,2018,1,2,0,2,1,0.6105294645527968,0,0,0.2660077731103278,0
3,2018,1,3,0,1,0,0.601615315584804,0,0,1.0477357402356329,0
1,2018,1,1,0,0,0,0.5692491773855817,0,0,-0.2237932639533717,0
0,2018,1,5,0,0,0,0.3329344899790607,0,1,0.9935137594962448,1
2,2018,1,7,0,0,0,0.2163924618606042,0,1,-0.7813917674178052,1
1,2018,1,2,0,0,0,0.8223152856715523,0,0,-1.46168706701608,0
1,2017,1,4,0,1,0,0.6392461860604247,0,0,-1.0038440334366296,0
2,2018,1,2,0,1,0,0.2746634759198325,0,0,-0.3642076811062532,0
0,2018,1,7,0,1,0,0.5154053245587794,0,0,0.2141036881043859,1
2,2018,1,2,0,0,0,0.3790008973975471,0,1,1.341740202628439,0
0,2018,1,7,0,2,0,0.4119054741250373,0,1,-0.4303983582298242,1
0,2018,1,5,0,1,0,0.4537840263236614,0,0,-1.7911413536931085,1
0,2018,0,6,0,1,0,0.5997606939874364,0,0,-0.6592144155975896,1
2,2018,1,1,0,0,0,0.8318875261740949,0,0,-0.7813917674178052,0
0,2018,0,7,0,0,0,0.6033502841758899,0,0,-0.0328603820111207,1
0,2018,0,4,0,0,0,0.5435237810349984,0,0,1.1296094883125278,0
4,2018,1,4,0,0,0,0.4295542925516003,0,0,1.398943745110604,0
1,2018,0,4,0,0,0,0.163027221058929,0,0,-0.7813917674178052,0
1,2018,0,5,0,0,0,0.3176787316781334,0,0,0.9776959263617326,1
2,2018,1,1,0,2,0,0.6553993419084653,0,0,1.4605055534709654,0
0,2018,0,5,0,0,0,0.3102004187855219,0,0,1.0169649044655895,1
0,2017,1,5,0,1,0,0.5136105294645528,0,0,-0.9624117371999296,1
1,2017,1,4,0,2,0,0.3176787316781334,0,0,0.4448885989343964,0
0,2018,1,5,0,2,0,0.4325456177086449,0,0,1.5550173328953767,1
1,2018,0,3,0,1,0,0.5734370326054441,0,0,1.639600090768717,0
1,2018,1,1,0,3,0,0.8306909961112772,0,0,-0.814687796711879,0
0,2018,1,1,0,0,0,0.3969488483398145,0,1,0.9211207587548556,0
0,2018,1,6,0,0,0,0.53221657194137,0,0,-0.4534162547522294,1
1,2018,1,1,0,0,0,0.5154053245587794,0,0,0.0893033890257622,0
2,2018,1,5,0,3,0,0.7523182769967095,0,0,0.7749771055739592,1
2,2018,1,2,0,1,0,0.4529464552796888,0,0,-0.6310097636957879,0
1,2017,1,4,0,2,0,0.296978761591385,0,0,0.5318335994087854,0
2,2018,1,1,0,0,0,0.4306311696081363,0,0,-0.2818155093780657,0
2,2018,1,1,0,0,0,0.365839066706551,0,0,0.1180881129654652,0
0,2017,1,2,0,1,0,0.4657493269518396,0,0,-0.3642076811062532,0
0,2018,0,4,0,0,0,0.6033502841758899,0,0,0.2272686863786324,0
1,2018,1,2,0,2,0,0.9204307508226144,0,0,-1.1431884582559426,0
1,2018,1,2,0,1,0,0.6553993419084653,0,0,1.3546063146808416,0
1,2018,1,6,0,1,0,0.616452288363745,0,0,-0.718282431575302,1
2,2018,1,2,0,0,0,0.4206401435836075,0,0,0.0746650551061651,0
1,2018,1,3,0,0,0,0.5800179479509422,0,1,0.3993701532815155,0
0,2018,1,6,0,1,0,0.7792402034101106,1,0,-0.4303983582298242,1
0,2017,0,7,0,0,0,0.483697277894107,0,0,-0.9624117371999296,1
1,2018,1,3,0,0,0,0.3462758001794795,0,0,1.2078025310196427,0
1,2018,0,2,0,0,0,0.5435237810349984,0,0,1.6993890761116388,0
0,2018,1,6,0,0,0,0.4537840263236614,0,0,-1.384355375311487,1
0,2017,0,1,0,0,0,0.5375411307209093,0,0,0.2660077731103278,0
0,2018,1,6,0,0,0,0.7792402034101106,0,0,0.2141036881043859,1
2,2018,1,2,0,2,0,0.8565958719712833,0,0,-1.047549579600935,0
1,2018,0,3,0,1,0,0.6033502841758899,0,0,1.22854053438768,0
1,2018,1,3,0,1,0,0.3592581513610529,0,1,0.7012747116202025,0
2,2018,1,5,0,2,0,0.6634759198324858,0,0,1.0247101089335355,1
0,2018,1,6,0,0,0,0.6452288363745138,0,1,-1.7911413536931085,1
0,2017,0,1,0,0,0,0.4059228238109482,0,0,0.5836747532510416,0
0,2018,1,5,0,1,0,0.4507927011666168,0,1,0.6533708236790631,1
2,2018,1,1,0,0,0,0.6984744241699072,0,0,0.316001044031059,0
0,2018,1,4,0,2,0,0.6040682022135806,0,0,-0.7813917674178052,0
1,2017,1,4,0,2,0,0.699072689201316,0,0,-0.9624117371999296,0
1,2018,1,3,0,0,0,0.6392461860604247,0,1,-0.5257167383027416,0
0,2018,1,6,0,2,0,0.9383787017648816,0,0,-1.2531952897202767,1
0,2017,0,1,0,1,0,0.483697277894107,0,0,0.1462459342983703,0
0,2018,0,6,0,0,0,0.3760095722405025,0,0,-1.315514612291896,1
0,2018,1,4,0,1,0,0.5375411307209093,0,1,-0.9229839521930266,0
1,2018,1,6,0,2,0,0.6889021836673647,0,0,1.0324200579547071,1
1,2018,0,3,0,0,0,0.6033502841758899,0,0,0.6727116092950133,0
0,2018,1,6,0,0,0,0.4615614717319772,0,0,0.8625337702141964,1
0,2017,1,6,0,0,0,0.4193837870176488,0,0,0.2660077731103278,1
0,2017,1,1,0,2,0,0.8695782231528566,0,0,-1.7911413536931085,0
2,2018,0,7,0,0,0,0.5195931797786418,0,0,1.1512827140771122,1
2,2018,1,2,0,1,0,0.4830990128626982,0,0,0.303672549971128,0
2,2018,1,1,0,2,1,0.5238408615016451,0,0,1.3157336877091237,0
1,2018,0,3,0,0,0,0.3969488483398145,0,0,0.0143596403224571,0
2,2018,1,1,0,2,0,0.28926114268621,0,1,1.600584839420688,0
1,2018,0,3,0,0,0,0.483697277894107,0,0,1.838997738200305,0
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.8539895577433687,0
1,2018,0,7,0,0,0,0.4537840263236614,0,0,1.7781349138788256,1
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.8539895577433687,0
0,2018,1,6,0,2,0,0.6607837271911455,0,0,0.7200283747713166,1
2,2018,1,2,0,2,0,0.5423272509721806,0,0,0.2141036881043859,0
2,2018,1,2,0,2,0,0.7289859407717618,0,0,-0.6036087123507768,0
0,2018,0,5,1,0,0,0.2802871672150763,1,0,-1.985608868000325,1
0,2018,0,5,0,0,0,0.2144780137600957,0,0,-1.7911413536931085,1
0,2018,0,4,0,0,0,0.6631767873167812,0,0,1.4422483457000417,0
1,2018,1,1,0,1,0,0.3837870176488184,0,0,-0.0011810930312185,0
1,2018,1,6,0,1,0,0.4295542925516003,0,0,1.0704543639289932,1
0,2018,0,7,0,1,0,0.5794196829195333,0,0,-1.315514612291896,1
2,2017,1,3,0,2,1,0.477714627580018,0,0,-1.7911413536931085,0
1,2017,1,3,0,1,0,0.5091235417289859,0,0,-1.2531952897202767,0
1,2018,0,7,0,0,0,0.3102004187855219,0,0,0.7659511680124533,1
2,2018,1,1,0,1,0,0.3317977864193838,0,0,0.303672549971128,0
1,2018,1,3,0,0,0,0.414298534250673,0,0,-0.718282431575302,0
1,2018,1,7,0,1,0,0.3027819323960515,0,0,-0.0328603820111207,1
0,2018,1,5,0,0,0,0.8942865689500448,0,0,-0.4534162547522294,1
0,2018,0,6,0,2,0,0.2533652408016751,0,0,0.5938303814077687,1
2,2018,1,2,0,0,0,0.5800179479509422,0,1,1.4114192963029886,0
1,2018,1,3,0,1,0,0.5800179479509422,0,1,0.6039178635303322,0
0,2018,0,5,0,1,0,0.3431049955130122,0,1,-0.3222390721437069,1
0,2017,0,1,0,0,0,0.483697277894107,0,0,1.1150093317488396,0
1,2018,1,3,0,1,0,0.7170206401435835,0,1,-0.5010442920420968,0
2,2018,1,1,0,0,0,0.6230930302123839,0,0,1.0091840482465178,0
0,2018,1,5,0,0,0,0.8948848339814537,0,0,-0.3430212391179341,1
1,2018,1,6,0,0,0,0.4905773257553096,0,1,1.466552196449639,1
1,2018,1,2,0,0,0,0.7846245886927908,0,0,-0.3430212391179341,0
0,2018,0,5,0,0,0,0.3102004187855219,0,0,1.0169649044655895,1
0,2018,0,6,1,1,0,0.483697277894107,0,1,-1.0038440334366296,1
0,2017,0,1,0,0,0,0.483697277894107,0,0,1.1150093317488396,0
0,2018,0,4,0,0,0,0.2743045169009871,0,0,-0.814687796711879,0
2,2018,0,3,0,0,0,0.2443912653305414,0,0,-1.985608868000325,0
2,2018,1,2,0,0,0,0.5369428656895004,0,0,0.8017507541991856,0
0,2018,0,5,0,0,0,0.6631767873167812,0,0,1.2826945029096373,1
1,2018,1,3,0,1,0,0.6984744241699072,0,0,-0.1158600232696961,0
2,2018,0,7,0,0,0,0.5734370326054441,0,0,1.100285175975823,1
0,2017,0,6,0,0,0,0.483697277894107,0,0,0.3993701532815155,1
0,2018,1,4,0,0,0,0.4148967992820819,0,0,-0.2621411863055919,0
2,2018,1,2,0,0,0,0.6033502841758899,0,0,0.2008076151680192,0
0,2017,0,6,1,0,0,0.2743045169009871,0,0,-1.985608868000325,1
0,2018,1,6,0,2,0,0.5076278791504636,0,0,-0.3222390721437069,1
1,2018,1,5,0,1,0,0.2065210888423572,0,0,0.4223108037762752,1
2,2018,1,2,0,0,0,0.678731678133413,0,0,0.2272686863786324,0
1,2017,1,4,0,2,0,0.6242895602752018,0,0,-1.6566898309690214,0
0,2018,1,6,0,1,0,0.4156745438229135,0,0,-0.3430212391179341,1
0,2018,1,4,0,1,0,0.3107986838169309,0,1,-0.1331721994535322,0
2,2017,1,2,0,1,0,0.3431049955130122,0,0,0.6533708236790631,0
2,2018,1,2,0,2,0,0.4854920729883338,0,0,1.6615512484703208,0
0,2018,1,6,0,0,0,0.5746335626682619,0,0,-0.3430212391179341,1
0,2018,0,7,0,0,0,0.3700269219264134,0,0,0.0598565434290817,1
1,2018,1,3,0,0,0,0.720011965300628,0,0,0.0143596403224571,0
0,2017,0,1,0,0,0,0.4059228238109482,0,0,1.7781349138788256,0
2,2018,0,1,0,1,0,0.4537840263236614,0,0,-0.0169190255299602,0
2,2018,1,6,0,0,0,0.441818725695483,0,0,-1.7911413536931085,1
2,2018,0,7,0,0,0,0.352078970984146,0,0,1.7522273360073262,1
0,2017,0,6,1,0,0,0.4238707747532156,0,0,0.3993701532815155,1
0,2018,1,4,0,0,0,0.445169009871373,0,1,-1.5506363990851626,0
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.5212441500357919,0
0,2018,0,4,1,0,1,0.2862698175291654,1,0,-0.814687796711879,0
2,2018,1,7,0,3,0,0.5973676338618007,0,0,0.7012747116202025,1
1,2018,1,3,0,1,0,0.54160933293449,0,0,0.1037762432774275,0
0,2017,0,1,0,0,0,0.483697277894107,0,0,1.1150093317488396,0
2,2018,1,6,0,0,0,0.4048459467544121,0,1,1.100285175975823,1
0,2018,0,6,0,1,0,0.4238707747532156,0,0,1.0091840482465178,1
1,2018,1,3,0,0,0,0.6033502841758899,0,0,1.3157336877091237,0
2,2018,1,2,0,0,0,0.678731678133413,0,0,0.2660077731103278,0
1,2017,1,4,0,3,0,0.8785521986239904,0,0,-0.9624117371999296,0
2,2018,1,7,0,1,0,0.5794196829195333,0,0,-1.46168706701608,1
0,2018,1,5,0,2,0,0.6230930302123839,0,0,1.2490402189438825,1
0,2018,1,4,0,1,0,0.6877056536045467,0,1,-0.4769549814758576,0
0,2018,1,5,0,2,0,0.7947950942267423,0,0,-0.5010442920420968,1
2,2018,1,3,0,0,0,0.611546515106192,0,0,0.6238927853334811,0
2,2018,1,1,0,0,0,0.4036494166915944,0,0,1.3222700996761845,0
2,2018,1,4,0,0,0,0.5154053245587794,0,0,0.69181222134396,0
1,2017,1,3,0,0,0,0.6392461860604247,0,0,-1.6566898309690214,0
2,2018,0,7,0,2,0,0.3176787316781334,0,0,0.6238927853334811,1
0,2017,0,1,0,0,0,0.2144780137600957,0,0,-0.6310097636957879,0
2,2018,0,3,0,0,0,0.3640442716123243,0,0,1.798625061195721,0
0,2018,0,4,0,0,0,0.6631767873167812,0,0,1.1296094883125278,0
2,2018,1,5,0,0,0,0.5973676338618007,0,0,1.3546063146808416,1
0,2017,0,1,0,0,0,0.4926712533652408,0,0,0.5836747532510416,0
0,2018,1,5,0,0,1,0.8869279090637152,0,0,0.9374829467617386,1
2,2018,0,1,0,0,0,0.4061621298235118,0,0,-0.4534162547522294,0
0,2018,0,4,1,3,0,0.5076278791504636,1,0,-1.46168706701608,0
2,2018,1,2,0,0,0,0.4549805563864792,0,1,-1.2531952897202767,0
2,2017,0,2,0,0,0,0.2443912653305414,0,0,0.0893033890257622,0
2,2018,1,1,0,0,0,0.4077176189051749,0,0,0.4336441821178606,0
0,2018,1,5,0,2,0,0.3592581513610529,0,1,0.88790005093872,1
1,2018,0,1,0,1,0,0.3042177684714328,0,0,1.0779607242276448,0
2,2018,1,1,0,0,0,0.4295542925516003,0,0,1.4299775831198671,0
1,2018,1,5,0,0,0,0.381274304516901,0,0,-1.6566898309690214,1
6,2018,1,7,0,0,0,0.3392760993119952,0,1,-1.0938593953815183,1
0,2018,1,5,0,1,0,0.5692491773855817,0,0,1.1296094883125278,1
1,2018,1,1,0,1,0,0.7170206401435835,0,1,-0.6310097636957879,0
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.7928762038744863,0
1,2018,1,1,0,2,0,0.8127430451690097,0,0,-0.6310097636957879,0
1,2018,0,3,0,0,0,0.9283876757403527,0,0,-1.0938593953815183,0
1,2018,1,2,0,0,0,0.3431049955130122,0,1,-0.9229839521930266,0
0,2017,1,7,0,2,0,0.5894107089440621,0,0,-1.2531952897202767,1
0,2018,1,6,0,0,0,0.6500149566257851,0,0,0.6727116092950133,1
0,2018,1,6,0,0,0,0.5355668561172598,0,0,-0.885339194262977,1
2,2018,1,1,0,1,0,0.4507927011666168,0,0,1.328783188487227,0
0,2018,1,7,0,1,0,0.6230930302123839,0,0,0.5631544872911395,1
0,2018,1,4,0,0,0,0.5236613819922226,0,0,0.6630716990212818,0
1,2017,0,4,1,0,0,0.483697277894107,0,0,-1.047549579600935,0
0,2018,1,6,0,2,0,0.5898893209691892,0,0,-1.7911413536931085,1
0,2017,0,6,0,0,0,0.6093329344899789,0,0,-0.4769549814758576,1
2,2018,1,7,0,0,0,0.2503739156446306,0,0,1.793521860992584,1
2,2018,1,3,0,0,0,0.2443912653305414,0,0,-1.985608868000325,0
0,2018,1,5,0,0,0,0.5435237810349984,0,1,-0.5257167383027416,1
0,2017,1,5,0,1,0,0.3700269219264134,0,1,-0.0328603820111207,1
0,2018,1,4,0,1,0,0.6093329344899789,0,0,-1.5506363990851626,0
0,2017,1,5,0,2,0,0.4537840263236614,0,0,-1.2531952897202767,1
1,2018,1,7,0,1,0,0.5584804068202213,0,0,-0.2237932639533717,1
1,2018,1,3,0,0,0,0.6661681124738258,0,0,0.542347611939063,0
0,2017,0,6,1,0,0,0.2743045169009871,0,0,-1.46168706701608,1
2,2018,1,2,0,1,0,0.4871672150762787,0,0,1.4964989907773445,0
2,2018,0,2,1,0,0,0.3979658988932097,0,0,-0.2428050558244946,0
1,2018,1,7,0,0,0,0.3592581513610529,0,1,-0.0169190255299602,1
0,2018,0,6,0,0,0,0.4238707747532156,0,0,0.9536849723523606,1
1,2018,1,3,0,0,0,0.6033502841758899,0,0,-0.7813917674178052,0
1,2018,0,7,0,0,0,0.6751420879449596,0,0,1.3025900713574936,1
2,2018,0,1,0,0,0,0.8785521986239904,0,0,0.5212441500357919,0
2,2018,1,3,0,2,0,0.3580616212982351,0,1,-1.315514612291896,0
2,2018,1,2,0,1,0,0.4549805563864792,0,0,-0.6310097636957879,0
2,2018,1,7,0,2,0,0.7792402034101106,0,0,-0.4534162547522294,1
3,2017,1,4,0,0,0,0.4596470236314687,0,0,-0.6592144155975896,0
1,2018,0,7,0,0,0,0.4238707747532156,0,0,0.7659511680124533,1
0,2018,0,6,0,0,0,0.560275201914448,0,0,0.376052067764775,1
0,2017,1,1,0,0,0,0.5127131319174393,0,0,-0.3858181592437775,0
0,2018,1,4,0,2,1,0.6661681124738258,0,0,1.2558216329019876,0
1,2018,0,1,0,0,0,0.1287466347591983,0,0,-0.9229839521930266,0
0,2018,0,1,1,0,0,0.3700269219264134,0,0,0.5527874866365081,0
1,2018,1,3,0,2,0,0.6571941370026921,0,0,-1.6566898309690214,0
1,2018,1,6,0,2,0,0.8366736464253663,0,0,-1.46168706701608,1
0,2018,1,4,0,2,0,0.3041579419682919,0,0,0.6436080330474707,0
0,2017,0,1,0,0,0,0.4926712533652408,0,0,-0.2818155093780657,0
0,2018,1,5,0,2,0,0.3107986838169309,0,0,0.0598565434290817,1
2,2018,1,1,0,1,0,0.7499252168710738,0,0,-1.2531952897202767,0
0,2017,0,1,0,0,0,0.3879748728686807,0,0,1.4785877548803903,0
0,2018,1,5,0,0,0,0.741549506431349,0,0,0.6139383056034631,1
1,2017,0,1,0,0,0,0.1790008973975471,0,0,0.4223108037762752,0
2,2018,1,2,0,0,0,0.7792402034101106,0,0,-0.1158600232696961,0
1,2018,0,6,0,0,0,0.3939575231827699,0,0,0.69181222134396,1
0,2018,1,5,0,0,0,0.4295542925516003,0,0,1.6886516700477645,1
2,2018,0,2,0,0,0,0.6090338019742745,0,0,-1.2531952897202767,0
2,2018,1,1,0,1,0,0.4234519892312294,0,0,0.1873772341666324,0
0,2018,0,1,0,0,0,0.6631767873167812,0,0,-1.2531952897202767,0
1,2018,0,6,1,1,0,0.3341310200418785,0,0,-0.5257167383027416,1
0,2018,1,4,0,1,0,0.6915943763087047,0,0,-1.7911413536931085,0
2,2018,1,2,0,0,0,0.3705055339515405,0,0,0.0448729401356539,0
2,2018,1,2,0,0,0,0.5790607239006879,0,0,0.8539895577433687,0
2,2018,0,2,0,0,0,0.4537840263236614,0,0,0.9776959263617326,0
0,2017,0,1,0,0,0,0.5375411307209093,0,0,-0.2818155093780657,0
2,2018,1,7,0,1,0,0.7716422375112173,0,0,-0.2050928380971673,1
2,2018,0,1,0,1,0,0.2922524678432545,0,0,0.0893033890257622,0
2,2018,1,2,0,0,0,0.6033502841758899,0,0,0.2008076151680192,0
1,2018,1,1,0,1,0,0.4023332336224948,0,0,0.1738091829555801,0
0,2017,1,5,0,1,0,0.5200119653006281,0,0,-1.384355375311487,1
0,2018,0,6,0,0,0,0.4537840263236614,0,0,-0.3222390721437069,1
2,2018,1,1,0,1,0,0.440741848638947,0,0,1.5201214032413537,0
0,2018,0,5,0,0,0,0.3685312593478911,0,0,0.1462459342983703,1
0,2018,1,7,0,0,0,0.908465450194436,0,0,-0.814687796711879,1
1,2018,1,7,0,0,0,0.644630571343105,0,0,0.7568733526288431,1
1,2018,1,2,0,0,0,0.3341310200418785,0,1,-0.5510080442930118,0
2,2018,0,2,0,0,0,0.483697277894107,0,0,0.3403329855090177,0
0,2018,0,4,1,1,0,0.1247382590487586,1,0,-1.5506363990851626,0
1,2018,1,3,0,0,0,0.3395154053245588,0,1,0.9045944859503874,0
0,2018,1,6,0,1,0,0.504636553993419,0,1,0.7477429251771082,1
0,2018,1,4,0,2,0,0.8187256954830989,0,0,-0.7813917674178052,0
1,2017,1,4,0,2,0,0.3176787316781334,0,0,0.7928762038744863,0
1,2018,1,7,0,0,0,0.4148967992820819,0,1,1.21474209703279,1
2,2018,1,1,0,1,0,0.4069997008674843,0,1,1.4238119366600954,0
0,2018,1,4,0,0,0,0.4193837870176488,0,1,1.165583720632765,0
0,2017,1,5,0,1,0,0.5854023332336225,0,0,-0.7813917674178052,1
2,2018,1,2,0,2,0,0.693090038887227,0,1,-1.0938593953815183,0
0,2018,0,6,0,0,0,0.3939575231827699,0,0,-0.3430212391179341,1
0,2018,0,5,0,0,0,0.3969488483398145,0,0,-0.1866916119251648,1
2,2018,1,2,0,1,0,0.7953933592581512,0,0,1.417625896228395,0
0,2018,0,7,0,0,0,0.3341310200418785,0,0,1.6285319695210685,1
1,2018,1,1,0,1,0,0.5800179479509422,0,1,0.2403057213172697,0
0,2017,1,1,0,0,1,0.5794196829195333,0,0,-1.7911413536931085,0
0,2018,1,6,0,1,0,0.644630571343105,0,0,0.5734498437695015,1
0,2018,1,4,0,0,0,0.4817828297935986,0,0,-0.3430212391179341,0
0,2017,0,1,0,0,0,0.4059228238109482,0,0,1.7781349138788256,0
2,2018,1,4,0,1,0,0.3329344899790607,0,0,-0.0011810930312185,0
0,2018,1,5,0,0,0,0.4298534250673048,0,0,-1.46168706701608,1
0,2018,1,6,0,1,0,0.95034400239306,0,0,-1.6566898309690214,1
1,2017,1,1,0,0,0,0.3665569847442417,0,0,-1.047549579600935,0
1,2018,0,7,0,0,0,0.483697277894107,0,0,0.316001044031059,1
2,2018,1,1,0,2,0,0.6571941370026921,0,1,-1.047549579600935,0
0,2017,1,2,0,2,1,0.4732276398444511,0,0,0.3642466720710982,0
1,2018,0,6,0,0,0,0.3640442716123243,0,0,0.2786784563680143,1
2,2018,0,1,0,0,0,0.2922524678432545,0,0,0.0893033890257622,0
2,2018,1,2,0,2,0,0.5692491773855817,0,0,0.542347611939063,0
0,2017,0,6,0,0,0,0.5315584804068202,0,0,-0.5510080442930118,1
2,2018,0,2,0,0,0,0.3206700568351779,0,0,-1.7911413536931085,0
